Barcode,Name,Sales Price,Sales Description,Description for the website,Origin,Website Product Category,barcode_norm,expiration_date,date_repaired
8691685013199,Natural shampoo with coconut milk EYUP SABRI,8.00,600ml,,,Pramoninės prekės - higienos priemonės,8691685013199,,
8693495054485,Natural soap HACI SAKIR,3.80,600g,,,Pramoninės prekės - higienos priemonės,8693495054485,,
4760023500043,Natural sparkling mineral water SIRAB,1.90,500ml,"SIRAB išgaunamas Azerbaidžane, Nachičevanės AR, Babeko rajone, Sirabo kaime iš gręžinio Nr. 12. Vanduo paruoštas taikant oficialiai leidžiamą absorbcijos metodą. Turi fluorido daugiau kaip 1,5mg/l.",,,4760023500043,,
4760023500029,Natural sparkling mineral water SIRAB,1.75,1000ml,"SIRAB išgaunamas Azerbaidžane, Nachičevanės AR, Babeko rajone, Sirabo kaime iš gręžinio Nr. 12. Vanduo paruoštas taikant oficialiai leidžiamą absorbcijos metodą. Turi fluorido daugiau kaip 1,5mg/l.",,,4760023500029,,
8690103291386,Naturalios Alyvuoges su prieskoniais MARMARABIRLIK,6.90,400g,,,,8690103291386,,
8690103292390,Naturalios Alyvuoges su prieskoniais MARMARABIRLIK (kopija),9.49,400g,,,,8690103292390,,
712664887803,Naturalios Medjoul Datules ALRAII,11.50,250g,,,,712664887803,,
6194042700029,Naturalios Medjoul Datules DATCO,17.90,908g,,,,6194042700029,,
8719326034065,Naturalios Medjoul Datules SHOMISHA,16.90,908g,,,,8719326034065,,
6254000039308,Naturalios datules su kauliukais MEDJOOL,15.00,500g,,,,6254000039308,,
6260437131454,Naturally sweet Dates QUEEN'S DIAMOND,1.30,250g,,,,6260437131454,,
8699924364934,Naturel Mulberry extract RESITOGLU,3.90,100ml,,,,8699924364934,,
8699067031175,Natūralus gazuotas mineralinis vanduo GEDIZ,0.75,200ml,,,,8699067031175,,
4770405228847,Negazuotas AKVILE,1.89,330ml,,,,4770405228847,,
5000112651461,Negazuotas NEPTUNAS,0.90,500ml,,,,5000112651461,,
8690777020237,Nesaldūs kepti kaštonai OLAY,3.80,125g,,,,8690777020237,,
5283001118331,Nigella ABIDO,4.90,50g,,,,5283001118331,,
5906615133292,Nitrile Gloves Black,5.50,,,,,5906615133292,,
5906615134299,Nitrile Gloves Black,5.50,,,,,5906615134299,,
0005,Non-Barcode Product,1.00,,,,,5,,
8720301110186,Noodles with Egg HS,5.90,,,,,8720301110186,,
8697437659196,Nougat with honey and almonds FEYZA,1.10,40g,,,,8697437659196,,
8697437659332,Nougat with pistachios FEYZA,1.20,40g,,,,8697437659332,,
8697437659257,Nougat with walnuts FEYZA,1.00,40g,,,,8697437659257,,
8717973290896,Nut and chickpea mix ANATOLIA,2.99,200g,,,,8717973290896,,
8717973292135,Nut mix Elite ANATOLIA,5.60,200g,,,,8717973292135,,
8717552025789,Nutmeg 15pcs. GÜLCAN,7.55,15vnt.,,,,8717552025789,,
4772122002403,Nutmeg whole,6.60,100g,,,,4772122002403,,
4260649142493,Nuts & Chickpeas Mix DERMANN,3.99,200g,,,Riešutai - sėklos ir užkandžiai,4260649142493,,
4262396736062,Obuoliu Actas HUNKAR,3.99,500ml,,,,4262396736062,,
4260637869050,Obuolių arbata ALIBABA,2.50,150g,,,,4260637869050,,
5411944369347,Obuolių skonio gėrimo granulės SEBAHAT,3.99,220g,,,,5411944369347,,
8697217081407,Obuolių skonio tirpusis gėrimas USAS,3.99,250g,,,,8697217081407,,
4260637865786,Odekolonas su alyvuogių ALIBABA,5.50,400ml,,,,4260637865786,,
4260637866264,Odekolonas su alyvuogių ALIBABA ,3.50,175ml,,,,4260637866264,,
4260637865731,Odekolonas su citrina ALIBABA,3.45,175ml,,Turkey,,4260637865731,,
4260637865649,Odekolonas su citrina ALIBABA,6.50,400ml,,,,4260637865649,,
4260637866271,Odekolonas su levandomis ALIBABA,3.55,175ml,,,,4260637866271,,
4260637865779,Odekolonas su levandomis ALIBABA,5.00,400ml,,,,4260637865779,,
8691573007316,Okra BURCU,2.99,550g,,,,8691573007316,,
5285001409815,Okra su pomidorais CHTOURA GARDEN,5.50,350g,,,,5285001409815,,
5201119002403,Okra with tomatoes PALIRRIA,3.99,280g,,,,5201119002403,,
4027394002553,Old Kashkaval Cheese YAYLA,4.90,250g,,,,4027394002553,,
8718951384392,Olive Oil & Honey Pure Soap HACI SAKIR,7.00,600g,,Turkey,Pramoninės prekės - higienos priemonės,8718951384392,,
8011845300554,Olive Oil HAYAT KAYNAGI,6.90,1000ml,,,Actas - aliejus / Aliejus,8011845300554,,
8699300271153,Olive Oil Riviera KOMILI,8.99,500ml,,Turkey,Actas - aliejus / Aliejus,8699300271153,,
8690102406460,Olive Oil TARIS,8.00,500ml,,Turkey,Actas - aliejus / Aliejus,8690102406460,,
5283003610963,Olive oil CHTOURA GARDEN,17.25,750ml,,,Actas - aliejus / Aliejus,5283003610963,,
5285001407972,Olive oil CHTOURA GARDEN,4.99,250ml,,,Actas - aliejus / Aliejus,5285001407972,,
8690102405067,Olive oil TARIS,14.40,1000ml,,,Actas - aliejus / Aliejus,8690102405067,,
8690529260607,Olive oil soap DALAN,1.60,170g,,,Pramoninės prekės - higienos priemonės,8690529260607,,
8690529166541,Olive oil soap DALAN,2.95,500g,,,Pramoninės prekės - higienos priemonės,8690529166541,,
8690529516155,Olive oil soap DALAN,1.60,170g,,,Pramoninės prekės - higienos priemonės,8690529516155,,
8691685013885,Olive soap EYÜP SABRI TUNCER,4.75,500ml,,Turkey,Pramoninės prekės - higienos priemonės,8691685013885,,
8690103131149,Olive spread MARMARABIRLIK,1.99,175g,,,Padažai - pastos ir užtepėlės,8690103131149,,
8690103132146,Olive spread with spices MARMARABIRLIK,1.99,175g,,,Padažai - pastos ir užtepėlės,8690103132146,,
5214000981947,Olive tapenade with chilli,6.00,100g,,,Padažai - pastos ir užtepėlės,5214000981947,,
5214000981961,"Olive tapenade with feta, oregano, thyme",6.00,100g,,,Padažai - pastos ir užtepėlės,5214000981961,,
5214000981930,Olive tapenade with garlic,6.00,100g,,,Padažai - pastos ir užtepėlės,5214000981930,,
5214000981992,Olive tapenade with honey and cinnamon,6.00,100g,,,Padažai - pastos ir užtepėlės,5214000981992,,
5214000981978,"Olive tapenade with oregano, thyme, pepper, lemon",6.00,100g,,,Padažai - pastos ir užtepėlės,5214000981978,,
4779031861329,Omega-3 žuvų taukai „Healthy Choice” 120 kapsulių,65.00,160.8g,,,Sveikatos produktai,4779031861329,,
4779032461160,Onion & Pomegranate Chutney BUGA'S,3.50,140ml,,,,4779032461160,,
4779052060992,Orange BONSU,2.10,330ml,,,,4779052060992,,
6281034016029,Orange Fruit Drink RANI,0.65,235ml,,,,6281034016029,,
5285001401468,Orange blossom water CHTOURA GARDEN,1.99,500ml,,,,5285001401468,,
5285001401475,Orange blossom water CHTOURA GARDEN,1.49,250ml,,,,5285001401475,,
4760062102505,Orange flavored black tea AZERCAY,2.10,45g,,,Arbata - kava / Juodoji arbata,4760062102505,,
5411944369286,Orange flavored drink granules SEBAHAT ,4.50,220g,,,,5411944369286,,
8690906001779,Orange jelly BASAK,2.30,100g,,,,8690906001779,,
4779030395962,Orange pepper,3.35,100g,,,,4779030395962,,
8717552025253,Oregano GÜLCAN,2.90,70g,,,,8717552025253,,
8697436571796,Oregano ÇILOĞLU,1.99,25g,,,,8697436571796,,
7422256770774,Organic Date Syrup TOMOOR,5.40,250g,,,Sirupai - džemai - uogienės - sezamo pasta,7422256770774,,
8002225650697,Organic Tuscan bean soup ORGANIC,1.50,400g,"Ekologiški produktai iš Italijos ORGANIC: konservuotos pupelės, pomidorai, kruopos, paruoštos sriubos bei pomidorų padažai. Tai produktai, kurie buvo gaminami tik iš aukščiausios kokybės ingredientų, naudojant moderniasias technologijas ir specializuotas kontrolės sistemas.",,,8002225650697,,
8002225650703,Organic barley soup ORGANIC,1.60,400g,"Ekologiški produktai iš Italijos ORGANIC: konservuotos pupelės, pomidorai, kruopos, paruoštos sriubos bei pomidorų padažai. Tai produktai, kurie buvo gaminami tik iš aukščiausios kokybės ingredientų, naudojant moderniasias technologijas ir specializuotas kontrolės sistemas.",,,8002225650703,,
8002225650574,Organic canned Carnaroli rice ORGANIC,1.40,400g,"Ekologiški produktai iš Italijos ORGANIC: konservuotos pupelės, pomidorai, kruopos, paruoštos sriubos bei pomidorų padažai. Tai produktai, kurie buvo gaminami tik iš aukščiausios kokybės ingredientų, naudojant moderniasias technologijas ir specializuotas kontrolės sistemas.",,,8002225650574,,
8002225650147,Organic canned chickpeas ORGANIC,1.30,400g,"Ekologiški produktai iš Italijos ORGANIC: konservuotos pupelės, pomidorai, kruopos, paruoštos sriubos bei pomidorų padažai. Tai produktai, kurie buvo gaminami tik iš aukščiausios kokybės ingredientų, naudojant moderniasias technologijas ir specializuotas kontrolės sistemas.",,,8002225650147,,
8698518455560,Organic carobbean molasses CITY FARM,5.10,450g,,,,8698518455560,,
8002225650284,Organic cherry tomatoes ORGANIC,1.70,400g,"Ekologiški produktai iš Italijos ORGANIC: konservuotos pupelės, pomidorai, kruopos, paruoštos sriubos bei pomidorų padažai. Tai produktai, kurie buvo gaminami tik iš aukščiausios kokybės ingredientų, naudojant moderniasias technologijas ir specializuotas kontrolės sistemas.",,,8002225650284,,
8680618035582,Organic children's clothing set NEWBORN,51.00,1vnt.,,,,8680618035582,,
8001250060341,"Organic durum wheat semolina pasta ""Fusilli"" DE CECCO",3.60,500g,,,,8001250060341,,
5213004191956,Organic extra virgin olive oil SPARTA GROVES,13.99,500ml,,,Actas - aliejus / Aliejus,5213004191956,,
8698518424252,Organic grape molasses CITY FARM,6.30,460g,,,,8698518424252,,
8698518422692,Organic green lentils CITY FARM,3.89,500g,,,,8698518422692,,
8002225650291,Organic mashed tomato sauce ORGANIC,2.50,690g,"Ekologiškas pomidorų padažas – be konservantų ir pridėtinio cukraus. Pagamintas Italijoje, naudojant tik ekologiškus produktus. Tinkamas veganams. Puikiai tinka su ryžiais ar makaronais, prie žuvies patiekalų, gaminant picą ar kitus padažus: Keptuvėje ant alyvuogių aliejaus pakepinkite česnaką, svogūną ir supilkite padažą, patroškinkite ant lėtos ugnies ir valgykite kartu su makaronais ar kitais patiekalais.",,Padažai - pastos ir užtepėlės,8002225650291,,
8002225651052,Organic quinoa ORGANIC,1.99,400g,"Ekologiški produktai iš Italijos ORGANIC: konservuotos pupelės, pomidorai, kruopos, paruoštos sriubos bei pomidorų padažai. Tai produktai, kurie buvo gaminami tik iš aukščiausios kokybės ingredientų, naudojant moderniasias technologijas ir specializuotas kontrolės sistemas.",,,8002225651052,,
8698518422593,Organic red lentils CITY FARM,3.30,500g,"City Farm ekologiški raudonieji lęšiai daugiausiai auginami Centrinės Antalijos, Gaziantep ir Şanlıurfa regionuose yra pagrindinis turkiškos lęšių sriubos ingredientas. Raudonieji lęšiai turtingi baltymų ir puikiai tinka gaminti veganiškus/vegetariškus patiekalus, įvairius užkandžius.",,,8698518422593,,
8698518430512,Organic red lentils CITY FARM,5.80,1000g,"City Farm ekologiški raudonieji lęšiai daugiausiai auginami Centrinės Antalijos, Gaziantep ir Şanlıurfa regionuose yra pagrindinis turkiškos lęšių sriubos ingredientas. Raudonieji lęšiai turtingi baltymų ir puikiai tinka gaminti veganiškus/vegetariškus patiekalus, įvairius užkandžius.",,,8698518430512,,
8001250060129,Organic spaghetti DE CECCO,3.20,500g,,,,8001250060129,,
8698518450626,Organic tomato paste CITY FARM,9.50,660g,,,Padažai - pastos ir užtepėlės / Pomidorų ir paprikų pastos,8698518450626,,
8002225650253,Organic white Cannellini beans ORGANIC,1.30,400g,"Ekologiški produktai iš Italijos ORGANIC: konservuotos pupelės, pomidorai, kruopos, paruoštos sriubos bei pomidorų padažai. Tai produktai, kurie buvo gaminami tik iš aukščiausios kokybės ingredientų, naudojant moderniasias technologijas ir specializuotas kontrolės sistemas.",,,8002225650253,,
8850030111267,Oriental Fried Rice Seasoning Mix  LOBO,2.49,25g,,,,8850030111267,,
3166296552214,Original CHOLULA,7.75,150ml,,,,3166296552214,,
049733091015,Original CHOLULA,7.75,150ml,,,,49733091015,,
8850038400066,Oyster sauce MAE KRUA,3.30,150ml,,,Padažai - pastos ir užtepėlės,8850038400066,,
4260193514944,Ožkos sūris YOREM,11.49,400g,,,,4260193514944,,
4770477231516,PEPSI,0.90,330ml,,,,4770477231516,,
4770477231615,PEPSI ORIGINAL,1.90,1500ml,,,,4770477231615,,
4770477231547,PEPSI Zero ,0.90,330ml,,,,4770477231547,,
8690629400033,PROFITEROL DR. OETKER 360g,5.70,315g,,,,8690629400033,,
08766605288,Padažas Sriracha su citrinžole FG,6.50,455ml,,,,8766605288,,
3324000990046,Palmier aromat. rice,5.50,1000g,Tailandietiški aromatiniai ryžiai \n \n&nbsp;,,,3324000990046,,
8717703631555,Panko GOLDEN TURTLE BRAND,3.99,200g,,,,8717703631555,,
8717552025437,Pankolio sėklos GULCAN 130g,2.60,150g,"Pankolis – žinomas kaip „saldusis kmynas“. Visuose Indijos restoranuose po valgio kartu su sąskaita atnešamas indelis su pankolio sėklomis. Kramtomos jos išvalo dantis nuo maisto likučių, aromatas atšviežina burną ir kvėpavimą. Šis augalas pasižymi lengvu krapų ir anyžių skonių mišiniu, švelniu skoniu, todėl dažnai yra naudojamas kaip garnyras prie įvairiausių mėsos ir žuvies patiekalų, kaip ingredientas daržovių troškiniuose. Pankoliai yra vėsinančio, saldaus skonio.",,,8717552025437,,
8718226323057,Papaya Fruit Drink  MAAZA,2.49,1000ml,,,,8718226323057,,
4052509001343,Paper Bag,0.50,,,,,4052509001343,,
7350013947421,Paper Hot Cup ,3.50,50vnt,,,,7350013947421,,
8690530015029,Paper Towel  SELPAK,4.90,300g,,,,8690530015029,,
8690530036444,Paper Towel Maxi Rolls SELPAK,7.49,280g,,,,8690530036444,,
8690530005570,Paper Towel Maxi Rolls SELPAK,5.90,280g,,,,8690530005570,,
5900259130846,Paprika Style Flavoured Bugles LAYS,3.90,110g,,,,5900259130846,,
6291103750495,Parantha Masala Spice blend MDH,2.90,100g,"Šis mišinys suteikia patrauklų, savitą aromata ir puikų skonį miltiniams patiekalams: picoms, karštiems sumuštiniams, makaronams, kepiniams, bandelėms, bandelėms su įdaru.",,,6291103750495,,
4770569915843,Passiflora Fruit GRANINI,1.89,750ml,,,,4770569915843,,
8718226323064,Passion Fruit Drink  MAAZA,2.49,1000ml,,,,8718226323064,,
8850389116920,Passion Fruit Flavored Drink MOGU MOGU,2.99,320ml,,,,8850389116920,,
8690576029189,Pasta Boncuk ANKARA,0.75,500g,,Turkey,,8690576029189,,
8690576029233,Pasta Boncuk ANKARA,0.75,500g,,Turkey,,8690576029233,,
8690576029257,Pasta Manti ANKARA,0.75,500g,,Turkey,,8690576029257,,
8690576029158,Pasta Wagon Wheel ANKARA,0.75,500g,,Turkey,,8690576029158,,
8690576029820,Pasta Yildiz Sehriye 8-10min ANKARA,0.75,500g,,Turkey,,8690576029820,,
8690906006859,Pasta sauce spice mix BASAK,2.60,100g,,,Prieskoniai / Prieskonių mišiniai,8690906006859,,
8001060006928,Pasta sauce with cherry tomatoes and basil SACLA,4.40,420g,,,Padažai - pastos ir užtepėlės,8001060006928,,
8690576029455,Pasta wagon wheel (animal figures) ANKARA,0.75,500g,,Turkey,,8690576029455,,
8690946102504,Pasta with Vegetables MUTLU,2.90,350g,,,,8690946102504,,
8699924363104,Paste with propolis RESITOGLU,6.49,230g,,,Padažai - pastos ir užtepėlės,8699924363104,,
4260193515392,Pastry Leaves OZ YOREM,6.49,500g,,,,4260193515392,,
8693730000574,Pastry Leaves OZ YUFKA,5.50,650g,,,,8693730000574,,
8693730010108,Pastry Leaves OZ YUFKA,2.50,500g,,,,8693730010108,,
4260193519918,Pastry Leaves for Baklava YOREM,5.70,400g,,,,4260193519918,,
4760018504964,Peach Juice with Slices BIZIM TARLA,4.75,1000ml,,Azerbaijan,,4760018504964,,
4760062102536,Peach flavored black tea AZERCAY,3.00,45g,,,Arbata - kava / Juodoji arbata,4760062102536,,
8690105004786,Peach flavoured ice tea DIDI,1.09,250ml,,,,8690105004786,,
4860006371223,Peach jam,4.50,380g,,,,4860006371223,,
8690949000043,Peanut bar TEMPO,0.99,40g,,,,8690949000043,,
4779031860681,Peanut spread HEALTHY CHOICE,11.34,250g,,,Padažai - pastos ir užtepėlės,4779031860681,,
8717973290643,Peanuts with pepper spices ANATOLIA,1.75,200g,,,,8717973290643,,
8717973293033,Peanuts with wasabi flavor ANATOLIA,2.80,250g,,,,8717973293033,,
8720387052066,Pearl couscous SENS MAROC,7.40,900g,,,,8720387052066,,
4760065708957,Peeled Tomato BIZIM TARLA,4.90,640g,,,,4760065708957,,
8691440710332,Peeled Wheat Asurelik Bugday DURU,3.10,1000g,,,,8691440710332,,
5283003611052,Peeled and grilled eggplant CHTOURA GARDEN,4.00,585g,,,,5283003611052,,
8717973291626,Peeled roasted hazelnuts ANATOLIA,5.00,200g,,,,8717973291626,,
8717973291459,Pekano riešutai ANATOLIA,7.09,200g,,,,8717973291459,,
8690576029264,Penne midje ANKARA,0.75,500g,,,,8690576029264,,
8690576029288,Penne tube pasta ANKARA,0.75,500g,,,,8690576029288,,
8690576029165,Penne tube pasta ANKARA,0.75,500g,,,,8690576029165,,
8690576029431,Penne tube pasta ANKARA,0.75,500g,,Turkey,,8690576029431,,
8850030110710,Pepper & Garlic Seasoning Mix  LOBO,1.50,30g,,,,8850030110710,,
8691573007125,Pepper paste (mild) BURCU,2.80,320g,,,Padažai - pastos ir užtepėlės / Pomidorų ir paprikų pastos,8691573007125,,
8693891195935,Pepper paste (mild) ÖNCÜ,4.90,370g,,Turkey,Padažai - pastos ir užtepėlės / Pomidorų ir paprikų pastos,8693891195935,,
8680419600750,Pepper sauce (hot) YURTTAN,3.40,630g,,,Padažai - pastos ir užtepėlės,8680419600750,,
8680419600743,Pepper sauce (mild) YURTTAN,3.40,630g,,,Padažai - pastos ir užtepėlės,8680419600743,,
4770477231554,Pepsi Normal,1.39,500ml,,,,4770477231554,,
4770477231561,Pepsi Zero,1.39,500ml,,,,4770477231561,,
4770477231622,Pepsi Zero,1.90,"1500ml_x000D_
",,,,4770477231622,,
5012389670991,Peri peri sauce ENCONA,2.70,142ml,,,Padažai - pastos ir užtepėlės,5012389670991,,
8690575871819,Persikų nektaras TAMEK,3.50,1000ml,,,,8690575871819,,
8684477430120,Persikų skonio gėrimas su baziliko sėklomis MONTANA,2.35,250ml,,,,8684477430120,,
8691837001012,Phyllo dough Kadayif HASTEL,1.49,200g,Paruošimas: paruoškite cukraus sirupą (5 stiklinėms vandens reikia 5 stiklinių cukraus). Ištirpdykite 150g sviesto ir sumaišykite su nedideliu kiekiu paruošto sirupo. Įdėkite tešlą į kepimo forma ir apliekite tešlą cukraus sirupo ir sviesto mišiniu. Kepkite orkaitėje 180°C apie 10-15 minučių. Išėmus dar karštą apipilkite likusiu sirupu ir patiekite su pistacijų riešutais arba grietinėlės kremu.,,,8691837001012,,
8691837004020,Phyllo dough Kadayif HASTEL,3.00,400g,Paruošimas: paruoškite cukraus sirupą (5 stiklinėms vandens reikia 5 stiklinių cukraus). Ištirpdykite 150g sviesto ir sumaišykite su nedideliu kiekiu paruošto sirupo. Įdėkite tešlą į kepimo forma ir apliekite tešlą cukraus sirupo ir sviesto mišiniu. Kepkite orkaitėje 180°C apie 10-15 minučių. Išėmus dar karštą apipilkite likusiu sirupu ir patiekite su pistacijų riešutais arba grietinėlės kremu.,,,8691837004020,,
4027394001013,Phyllo dough Sac Yufka YAYLA,2.99,500g,"Kepiniai yra neatsiejama turkų virtuvės dalis. Sluoksniuota tešla, tešlos lakštai naudojami ne tik pagrindiniams patiekalams ir užkandžiams gaminti, bet ir saldiems desertams ruošti. Aukštos kokybės konditerijos gaminiai, pagaminti naudojant tik geriausius kvietinius miltus, yra „YAYLA konditerijos“ produktų linijos pagrindas. Natūralūs ingredientai ir dėmesys detalėms yra tai, kas vienija visus YAYLA produktus.",,,4027394001013,,
4027394001051,Phyllo dough Taze Kadayif YAYLA,3.99,500g,"Kepiniai yra neatsiejama turkų virtuvės dalis. Sluoksniuota tešla, tešlos lakštai naudojami ne tik pagrindiniams patiekalams ir užkandžiams gaminti, bet ir saldiems desertams ruošti. Aukštos kokybės konditerijos gaminiai, pagaminti naudojant tik geriausius kvietinius miltus, yra „YAYLA konditerijos“ produktų linijos pagrindas. Natūralūs ingredientai ir dėmesys detalėms yra tai, kas vienija visus YAYLA produktus.",,,4027394001051,,
4027394001020,Phyllo dough Uzun YAYLA,2.79,400g,"Kepiniai yra neatsiejama turkų virtuvės dalis. Sluoksniuota tešla, tešlos lakštai naudojami ne tik pagrindiniams patiekalams ir užkandžiams gaminti, bet ir saldiems desertams ruošti. Aukštos kokybės konditerijos gaminiai, pagaminti naudojant tik geriausius kvietinius miltus, yra „YAYLA konditerijos“ produktų linijos pagrindas. Natūralūs ingredientai ir dėmesys detalėms yra tai, kas vienija visus YAYLA produktus.",,,4027394001020,,
4027394010404,Phyllo dough sheets Ucgen YAYLA,2.30,360g,,,,4027394010404,,
4027394001112,Phyllo dough sheets for baklava YAYLA,3.10,500g,"Kepiniai yra neatsiejama turkų virtuvės dalis. Sluoksniuota tešla, tešlos lakštai naudojami ne tik pagrindiniams patiekalams ir užkandžiams gaminti, bet ir saldiems desertams ruošti. Aukštos kokybės konditerijos gaminiai, pagaminti naudojant tik geriausius kvietinius miltus, yra „YAYLA konditerijos“ produktų linijos pagrindas. Natūralūs ingredientai ir dėmesys detalėms yra tai, kas vienija visus YAYLA produktus.",,,4027394001112,,
